US Merchant Marine Academy Mariners       merCant marin akademi
Newman Jets                               niuman jeTsi
Nichols College Bison                     nikols kolej bizoni
Hood College Blazers                      hud kolej bleizersi
Clayton State Lakers                      kleiton sTeiT leikersi
Lafayette Leopards                        lafaeti
Penn State Harrisburg Lions               pen sTeiT harisburg laionsi
William Peace Pacer                       uiliam peiseri
Langston Lions                            langston laionsi
Concordia St. Paul Golden Bears           konkordia sent-pol golden birsi
Mega Leks                                 mega leksi
Emerson Lions                             emerson laionsi
Goldey-Beacom College Lightning           goldei-bikom koleji
Mid-Atlantic Christian Mustangs           mid-atlantik qrisTian mustangsi
S. Dakota Mines                           sauT dakota
Cal State-East Bay Pioneers               qal sTeiT-ist bei faionirsi
Middle Georgia St. Knights                midl jorjia st. naiTsi
Ouachita Baptist Tigers                   uaCita baptist Taigersi
Regis College Pride                       regis kolej praidi
SUNY-Morrisville Mustang                  morisvil mustangi
Southeastern Oklahoma Savages             sauTistern oklahoma
Nea Kifisia B.C.                          kifisia
Mitchell College Mariners                 mitCel kolej marinersi
Mount Vernon Nazarene Cougars             maunT vernoni
Northwest College Trappers                norTvest kolej trapersi
Susquehanna University Crusaders          sasquehana universiti
Case Western Reserve Spartans             vestern spartansi
Penn St. Beaver Nittany Lions             pen st. bever nitani laionsi
Arkansas Tech Golden Suns                 arkanzas teC golden sansi
St. Joseph's (IN) Puma                    st. jozef's puma
Bluffton College Beavers                  blafton kolej biversi
Goshen Maple Leafs                        goSen meipl lifsi
Simpson College Storm                     simpson kolej Stormi
Lewis-Clark State Warriors                liuis-klark sTeiT uoriorzi
Northland Lumberjacks                     norslend lumberiaqsi
Northwest Christian Beacons               norTvest qrisTiani
Capital Crusaders                         qefiTal kruseidersi
Wentworth                                 uentuorTi
Quincy Hawks                              quinsi hoqsi
Midwestern St. Mustangs                   midvestern st. mustangsi
Concordia (AL) Hornets                    konkordia horneTsi
North Alabama Lions                       norT alabama laionsi
Saint Rose Golden Knights                 seinT roz golden naiTsi
Cheyney Wolves                            Ceini vulvsi
Rhodes Lynx                               rodos linqsi
New Mexico Highlands Cowboys              niu meqsiko kovboisi
Alfred State Pioneers                     alfred sTeiT faionirsi
St. Joe's (Brooklyn)                      st. jo's (bruklini)
Rowan Profs                               rouen profsi
Paine Lions                               peini
Baker Wildcats                            beiker uaildqaTsi
Virtus Acea Roma                          virtus roma
Wolves Verviers-Pepinster                 verviers pepinsteri
Pistoia Basket 2000                       pistoia
Vanoli Basket Cremona                     kremona
EA7 Olimpia Milano                        milani
Banska Bystrica                           banska bistrica
Omonia Nicosia                            omonia
Levicki Patrioti                          levice
Palma Air Europa                          palma eir europa
Baloncesto Oviedo                         balonsesto oviedo
Joventut                                  xoventudi
Kataja                                    kataxa
Pro Basket Kutno                          kutno
Bilbao Basket                             bilbao basketi
MMCITE Brno                               brno
ASVEL Lyon-Villeurbanne                   viiorbani
ASVEL Lyon                                viiorbani
BCM Gravelines Dunkerque                  gravelini
Chalons-Reims                             Salon-reimsi
Provence Basket                           fos-ouesti
KK Jolly                                  joli
Grosbasket                                grosbasketi
KK Tajfun Sentjur                         sentiuri
Grissin Bon Reggio Emilia                 rejio emilia
Iberostar Tenerife                        tenerife
Pasta Reggia Caserta                      kaserta
BC Apollo Amsterdam                       apolo amsterdami
Dolomiti Energia Trento                   trento
BK Opava                                  opava
Alytaus Dzukija                           alitus Zukia
Hermes Analitica                          hermes analitika
Leeds Force                               lids forsi
Surrey Scorchers                          surei skorCerzi
San Lorenzo                               san lorenco
Ferro Carril Oeste                        fero karil oeste
Instituto Cordoba                         instituto kordoba
Sutjeska                                  sutieska
Amics Castello                            kastelo
Kongsberg Miners                          kongsbergi
Fyllingen                                 filingeni
ASP Promitheas                            promiteasi
Doukas Basketball                         dukas basketboli
Faros BC                                  farosi
BK Ogre                                   ogre
Vita                                      vita
Bayreuth                                  bairoiTi
Giessen 46ers                             gieseni
Juvecaserta                               kaserta
BC Nokia                                  nokia
Eidsvoll                                  eidsvoli
Mladost Admiral                           mladost admirali
Valka/Valga                               valga
KK Split                                  spliti
Manital Torino                            torino
Stevnsgade                                stevnsgade
Machites BC                               maxitesi
Kimis                                     kimisi
Beovuk                                    beovuki
Ostrow Wielkopolski                       ostrov velkopolski
Buyukcekmece                              buiukCekmeCe
Mladost Zemun                             mladost zemuni
KK Skrljevo                               Skrlievo
Nishinomiya Storks                        nisinomia
Trefl Sopot                               trefl sopoti
Kutno                                     kutno
Dabrowa Gornicza                          dabrova gornica
Yesilgiresun BLD                          iesilgiresuni
CSA Steaua                                csa stiaua
Europe 87                                 evropa 87
Lastovka                                  laStovka
Zaporizhia                                zaporoJie
Dynamo Kyiv                               dinamo kievi
Lutsk                                     lucki
Fenerbahce                                fenerbaxCe
LTH Castings Mercator                     mergatori
Saint-Chamond                             sen-Samoni
Kryvbas                                   krivbasi
Vichy-Clermont                            viSi-klermoni
Mladost                                   mladosti
Groningen                                 groningeni
Soproni                                   soproni
Prishtina                                 priStina
MBK Komarno                               mbk komarno
BC Kalev/Cramo                            kalevi
Szombathely                               sombatei
Base Oostende                             ostende
Kapfenberg                                kapfenbergi
Hibernia                                  hibernia
Porto                                     portu
ETHA Engomi                               eta enkomi
Khimik                                    ximiki
Kumanovo                                  kumanovo
Ankara DSI Era                            ankara dsi era
KTP Kotka Basket                          ktp
Maccabi Rishon LeZion                     makabi riSon lecioni
Maccabi R.LeZion                          makabi riSon lecioni
AEK Larnaca                               aek larnaka
Anagennisi Germasogeias                   anagenisi germasoia
INFIZ-Basket                              infiz-basketi
Wuerzburg                                 viurcburgi
Caxias do Sul                             kaSias du suli
Universo/Vitoria                          vitoria
Bipa Odessa                               bipa
Seton Hill Griffins                       seton hili
Rutgers-Newark                            ratgers-niuarki
Oregon Tech Hustlin' Owls                 oregon teC hastlin'oulsi
Goverla                                   goverla
Kharkiv                                   xarkovi
Polytechnica                              politexnika
Summit Defenders                          samiti
BYU-Hawaii Seasiders                      bai-havai
St. Mary's (MN) Cardinals                 st. maris (mn) kardinalsi
George Fox Bruins                         jorj foqs briuinzi
Khortytsia                                xortica
Kremin                                    kremeni
Trinity Baptist Eagles                    triniti baptist iglsi
Illinois Tech Scarlet Hawks               ilinois teC skarlet houqsi
Central State Marauders                   sentral sTeiTi
Molloy Lions                              moloi laionsi
Hiram Terriers                            hiram teriersi
Queens College Knights                    quin kolej naiTsi
St. Thomas (TX) Celts                     sent-Tomas keltsi
Emmanuel Lions                            emanuel laionsi
Antelope Valley Pioneers                  antilop valei faionirsi
Medgar Evers Cougars                      medgar evers kugarsi
Delaware Fightin' Blue Hens               delaver faiTing' blu
Union TENN Bulldogs                       iunion buldogsi
St. Joseph's Hawks                        st. jozef's houqsi
Belmont Abbey Crusaders                   belmont ebbi kruseidersi
SUNY-Oneonta Red Dragons                  oneonta red dragonsi
Mount St. Mary's Mountaineers             maunT st. maris's maunTeinirsi
St. Peter's Peacocks                      st. pitersi
St. John's Red Storm                      sent-jons red Stormi
St. Mary's Gaels                          sent-merisi
Embry-Riddle Eagles                       embri-ridl iglsi
Chestnut Hill Griffins                    Cestnut hili
Notre Dame (CA) Argos                     notr-dam argosi
East Mennonite Royals                     isT menonit roilasi
Thomas More Saints                        tomas mor seinTsi
Gallaudet Bison                           galodet bizoni
Dubuque Spartans                          dubiuq spartansi
Tabor College Blue Jays                   tabor koleji
William Woods Owls                        uiliam vuds oulsi
Denison Big Red                           denisoni
College of Staten Island Dolphins         kolej of ailend dolfinzi
Multnomah Lions                           multnoma laionsi
Mercy Flyers                              mersi flaierzi
Fort Lewis                                fort liuisi
Wayne State NEB Wildcats                  euin sTeiTi
Silver Lake                               siver leiqi
Rust College                              rast koleji
Sul Ross State Lobos                      sul ros sTeiT ramsi
Biola Eagle                               biola igli
Tennessee Wesleyan Bulldogs               tenesi vesleian buldogsi
Worcester State Lancers                   vuster sTeiTi
Henderson State Reddies                   henderson sTeiTi
John Brown Golden Eagles                  jon braun golden iglsi
Utica College Pioneers                    utika koleji
Coastal Georgia Mariners                  qoastal jorjia marinersi
Wesley College Wolverines                 uesli koleji
York College Pa Panthers                  iork kolej pa panTerzi
Bluefield College Ramblin' Rams           blufild koleji
Albany State Golden Rams                  albani sTeiTi
Maryville (MO) Saints                     mervil (mo) seinTsi
Northwest Indian College Eagles           norTuesT indian kolej iglsi
New Hope Christian College                niu houp qrisTian koleji
Wisconsin-Superior Yellowjackets          viskonsin-superiori
Life Pacific                              laif pasifiki
Widener Pride                             uaideneri
Cairn University Highlanders              kern iuniversiti hailendersi
College of Idaho Coyotes                  kolej of aidaho
Regis University Rangers                  regis iuniversiti reinjersi
Francis Marion Patriots                   frensisi
Lourdes Gray Wolves                       lurdesi
Boyce Bulldogs                            bois buldogsi
Pefkohori                                 pefkohori
Ryerson Rams                              raierson ramsi
Pine Manor Gators                         pain manor geitorsi
Illawarra Hawks                           ilavara houqsi
Bryn Athyn Lions                          brin aTin laionsi
St. Ambrose Fighting Bees                 sent ambrosi
Mobis Phoebus                             mobis foebusi
KCC Egis                                  egisi
Sonic Boom                                sonik bumi
LG Sakers                                 seikersi
Winnus                                    vinusi
S-Birds                                   s-biordzi
Seoul Thunders                            seul sanderzi
Dongbu Promy                              dongbu promi
Seoul Knights                             seul naiTsi
Anyang                                    aniangi
Incheon                                   inCeoni
Goyang                                    goiangi
Samsung Blue Minx                         samsung blu minksi
KEB Hana                                  keb hana
KB Stars                                  kb starsi
Hansae Woori                              voori hanse
Bowie State Bulldogs                      boui sTeiT buldogsi
Benedictine Ravens                        benediktin ravensi
Juventud Sionista                         sionista
AKK Branik                                braniki
Mesarija Prunk Sezana                     sezana
KK Sezana                                 sezana
KK Jazine                                 jazine
FMP Beograd                               fmp
Dallas Wings                              dalas vingsi
Kosovo                                    kosovo
Hispano Americano                         ispano amerikano
Atletico Echague Club                     atletiko eCague parana
Science City Jena                         iena
Soedertaelje Kings                        sedertolie
U-BT Cluj-Napoca                          kluJ-napoka
CSM Oradea                                oradia
Mornar Bar                                mornar bari
Benfica                                   benfika
Toyama Grouses                            toiama
Niigata Albirex                           niigata
Akita Northern Happinets                  akita
Kyoto Hannaryz                            kioto
Osaka Evessa                              osaka
SAN-EN NeoPhoenix                         neo finiqsi
Shiga Lakestars                           siga
Yokohama B-Corsairs                       iokohama
Sendai 89ers                              sendai
Karpos Sokoli                             karpoSi
Saski Baskonia                            baskonia
Araberri                                  araberi
Peixefresco                               peixegalego
Ryukyu Golden Kings                       riukiu
Persbraaten                               persbraateni
Basket Brescia                            basket breSia
Polytechnik Kharkov                       politexnik xarkovi
Ironi Nahariya                            ironi naharia
UU Korihait                               uu korihaiti
Brisbane                                  brisbeni
Parma Perm                                parma
Trikala BC                                trikala
GS Larissis Adamou                        larisis adamu
Aiolos Astakou                            aiolosi
Holargos                                  xolargosi
KK Dynamic                                kk dinamiki
KK Dunav                                  kk dunavi
KK Hermes Analitica                       kk hermes analitika
GKK Sibenik                               gkk Sibeniki
Miasto Szkla Krosno                       mosir krosno
MBK Lucenec                               mbk luCeneci
Balikesir                                 belikesiri
Podcetrtek                                podCetrteki
ADA Blois Basket                          ada blua
KK Primorska                              kk primorska
Borisfen Mogilev                          borisfeni
FC Porto                                  portu
KB Peja                                   peia
Petrolina AEK                             petrolina
Sigal Prishtina                           sigal priStina
BC Rilski Sportist                        rilski sportisti
Oberwart                                  obervarti
Elan Chalon                               Saloni
Soproni KC                                soproni
Bnei Herzliya                             bnei erzlia
U BT Cluj-Napoca                          kluJ napoka
Vytautas Prienai Birstonas                vitautasi
BC Mures                                  mureSi
Vasco da Gama                             vasko da gama
Campo Mourao                              mourao
Muskingum Fighting Muskies                maskingami
Xavier Gold Rush                          xavieri
Crown Knights                             qraun naiTsi
McPherson College Bulldogs                makferson kolej buldogsi
Adrian Bulldogs                           adrian buldogsi
John Jay Bloodhounds                      jon jei
Sarah Lawrence Gryphons                   sara lourens grifonsi
Antelope Valley Marauders                 antilop valei marodersi
West Coast Baptist Eagles                 vest qoast baptist iglsi
University of the Ozarks Eagles           ozarks iglsi
Millersville Marauders                    milersvili
Rogers State Hillcats                     rojers sTeiT hilqeTsi
Milwaukee School of Engineering Raiders   miluoki raidersi
Lebanon Valley Flying Dutchmen            liban valei
University of Mary Marauders              meri marodersi
Elizabeth City St. Vikings                elizabet siTi sent vikingsi
Central Washington                        sentral vaSingtoni
Northwest University Eagles               norTvest universiti iglsi
Missouri Southern State Lions             misuri saiTern sTeiT laionsi
Rocky Mountain Rams                       roki maunTin ramsi
Oak Hills Christian Wolfpack              hilz qrisTian vulfpaki
Spalding Pelicans                         spalding pelikansi
St. Mary's Seahawks                       st. mari's sihoqsi
Doane Tigers                              doan Taigersi
Fontbonne                                 fontboni
Benedictine University (AZ) Red Hawks     benediqtin universiti
Northeastern State RiverHawks             norsisTern sTeiTi
Missouri-St.Louis Tritons                 misuri-st.luiz tritonsi
Nazareth College Golden Flyers            nazareT kolej golden flaierzi
Western New England Golden Bear           vestern niu inglend golden bearzi
Buena Vista Beavers                       buena vista biversi
East-West University Phantoms             ist-vest iuniversiti
Chatham Cougars                           Catam kugarsi
Oklahoma Baptist Bison                    oklahoma baptist bizoni
Medaille College Mavericks                kolej maveriksi
Fiat Torino                               fiat torino
Maccabi Ashdod                            makabi aSdodi
Hapoel Tel Aviv                           hapoel tel-avivi
Notre Dame College Falcons                notr dam kolej falkonsi
Union Dutchmen                            iunion daCmeni
Southern Nazarene Crimson Storm           sautern nazarini
Mansfield Mountaineers                    mensfild maunTeinirsi
Wabash Little Giants                      uobaSi
Maccabi Kiryat Gan                        makabi kiriaT gani
Bnei Hasharon                             bnei haSaroni
Messiah Falcons                           mesia falkonsi
Morehouse Maroon Tigers                   morhauzi
Hapoel Eilat                              hapoel eilati
Crowley's Ridge College Pioneers          qrouli's rij koleji
Texas-Dallas Comets                       teqsas-dalas kometsi
Hapoel Gilboa/Galil                       hapoel galili
Oglethorpe Petrels                        ogltorpi
St. Mary's Rattlers                       st. mari's ratlersi
Loyola (N.O.) Wolf Pack                   loiola vulf paki
Manhattanville Valiants                   manhetenvili
Anderson Trojans                          anderson troiansi
Oglethorpe Stormy Petrels                 ogltorpi Stormi
Koermend                                  kermendi
Missouri Western State Griffons           misuri vestern sTeiT grifonsi
Life Pacific Warriors                     laif pasifik uoriorzi
Randall University Saints                 rendal iuniversiti seinTsi
Point University                          foinT iuniversiti
Clarks Summit Defenders                   klarks samit defendersi
Lake Erie College Storm                   leiq eri kolej Stormi
Moravian College Greyhounds               moravian koleji
Fontbonne Griffins                        fontbon grifinsi
Frostburg State Bobcats                   frostburg sTeiT bobqeTsi
Central Pennsylvania College Knights      sentral pensilvania kolej naiTsi
Dean Bulldogs                             din buldogsi
Cabrini Cavaliers                         kabrini kavaliersi
Lander Bearcats                           lendersi
Olivet Comets                             oliver kometsi
Marywood Pacers                           merivud peisersi
Ohio Christian Trailblazers               ohaio qrisTian Treilbleizersi
Valley Forge Patriots                     valei forj petriotsi
McGill Redmen                             makgil redmeni
Olivet College Comets                     olivet kolej kometsi
Roosevelt University Lakers               ruzvelt iuniversiti leikersi
Ottawa Gee-Gees                           otava ji-gisi
Ottawa University (Kansas) Braves         otava iuniversiti (kanzasi)
Armenia                                   somxeTi
Norway                                    norvegia
San Marino                                san marino
Malta                                     malta
Gibraltar                                 gibraltari
Moldova                                   moldova
Ireland                                   irlandia
Dinamo Tbilisi                            dinamo Tbilisi
Bosna Royal                               bosna
BC Lulea                                  luleo
Weber Bahia Estudiantes                   veber bahia
Ciclista Olimpico                         olimpiko
Instituto ACC                             instituto de kordova
Salta Basket                              salta
Argentino J                               argentino
Espoo United                              espoo iunaitedi
Gimnasia y Esgrima                        ximnasia
San Lorenzo Casla                         san lorenso
Obras Sanitarias                          obrasi
Comunicaciones Mercedes                   komunikasionesi
Oettinger Rockets                         etinger roketsi
Shimane Susanoo Magic                     simane
GTK Gliwice                               gtk glivice
Mega Bemax                                mega bemaqsi
Iraurgi Saski Baloia                      iraurgi
MBK Zilina                                mbk Jilina
Legia Warsaw                              legia
BK Olomoucko                              olomoucko
Ilirija                                   iliria
Papagou BC                                papagu
Kastoria                                  kastoria
AS Karditsas                              kardicasi
Ermis Agias                               ermis agiasi
Sakarya BB                                sakaria bb
Den Helder Suns                           den helderi
BAL Weert                                 bal verti
Ironi Nes Ziona                           nes ziona
UJAP Quimper                              kimperi
GS Larissis Faros                         larisa farosi
BC Balkan                                 balkani
Falco KC Szombathely                      falko sombaThei
APOP                                      apop
Spring Arbor Cougars                      spring arbor kugarsi
Emory University Eagles                   emori iuniversiti iglsi
Missouri Baptist Spartans                 misuri baptist spartansi
Wisconsin Lacrosse Eagles                 viskonsin lakros iglsi
Midway Eagles                             miduei iglsi
Coe College Kohawks                       koe kolej kohoqsi
Massachusetts-Boston Beacons              masaCusets-bostoni
Puget Sound Loggers                       piujet saundi
Arcadia Knights                           arkadia naiTsi
Whitworth Pirates                         vitvorT piratesi
Botafogo                                  botafogo
Joinville                                 Joinvili
Loyola-Maryland Greyhounds                loiola-merilendi
Franciscan University Barons              franciskani
New Rochelle Blue Angels                  niu roSeli
Wartburg Knights                          vartburg naiTsi
Kentucky Wesleyan Panthers                kentuki ueslian panTerzi
Gordon College Fighting Scots             gordon kolej faiTing skotsi
Bluefield State College Big Blues         blufild sTeiT kolej big bluzi
Lakeland Rustlers                         leiqlendi
Penn St. Brandywine Nittany Lions         pen sankt-brendivain nitani laionsi
Calvary University Warriors               kalvari iuniversiti uoriorzi
Curry Colonels                            qari qolonelsi
Mount Marty Lancers                       maunT marti lansersi
York College (PA) Spartans                iork kolej (pa) spartansi
Evangel Crusaders                         evangel kruseidersi
Georgian Court Lions                      jorjian kurt laionzi
Wheaton Lyons                             uiton laionzi
Concord College Mountain Lions            konkord kolej maunTin laionzi
Rockford Regents                          rokford rijentsi
St. Leo Lions                             sankt-leo laionzi
Christendom Crusaders                     qristendom kruseidersi
Comunicaciones                            komunikasionesi
Portland Bible College Wildcats           portland baibl kolej uaildqeTsi
The Flexx Pistoia                         pistoia
Concordia (NE) Bulldogs                   konkordia (ne) buldogsi
Northumbria                               norTumbria
Hawaii-Hilo Vulcans                       havai-hilo
Maine-Machias Clippers                    mein-maxias klipersi
Manchester Magic                          manCester mejiqi
Barclay College Bears                     barklai kolej birsi
Simon Fraser Clan                         saimon freizer klani
SUNY Maritime Privateers                  sani mariTaimi
Culver-Stockton Wildcats                  kalver-stoqtoni
Bethany College Swedes                    beTani koleji
Bethany (WV) Bison                        betani bizoni
EBAA                                      ebaa
Wheeling Jesuit Cardinals                 viling jezuit kardinalsi
Lewis Flyers                              liuis flaierzi
Sony Centre Fury                          soni senTeri
Loughborough                              lafboro
Southeastern College Crusaders            sauTisTern kolej kruseidersi
Pittsburgh Bradford Panthers              pitsburg bredford panTerzi
Lawrence Tech Blue Devils                 lourens teC blu devilsi
Jamestown Jimmies                         jeimsTaun jimi
Elmira Soaring Eagles                     elmira
Centenary (N.J.) Cyclones                 sentenari (n.j.)
Lincoln Christian Lions                   linkoln qrisTian laionsi
Nebraska Christian Sentinels              nebraska qrisTiani
Caen                                      kani
New Heroes Basketball                     niu hiros basketboli
Bemidji State Beavers                     bemidji sTeiT biversi
Team Stephen                              Tim stiveni
Team LeBron                               Tim lebroni
KK Celje                                  cele
Zlatibor                                  zlatibori
Real Betis                                real betisi
Las Vegas Aces                            las vegas eisizi
Norrkoeping Dolphins                      norCepingi
Levski Lukoil                             lukoil levski
Fribourg Olympic                          friburgi
London City Royals                        london siTi roialsi
Kralovsti Sokoli                          gradec kralove
Valmiera Glass Via                        valmiera glasi
Deportivo Libertad                        libertadi
Spartak Noginsk                           noginski
Ekaterinburg                              ekaterinburgi
Beijing Ducks                             beiczin daksi
Vienna D.C. Timberwolves                  vena Timbervulvzi
Brave Thunders                            breiv Tandersi
Real Canoe                                real kanoe
Bahcesehir Koleji                         bahCeSehiri
Afyon Belediye                            afion beledie
CSKA Moscow B                             cska moskovi b
Burevestnik                               burevestniki
Hephaestus of Limnos                      hefest of limnosi
Diagoras Dryopideon                       diagorasi
Ionikos                                   ionikosi
ASK Ippokratis                            ask ipokratisi
Charilaos Trikoupis B.C.                  xarilaos trikupisi
Sun Rockers Shibuya                       san rokerzi
Diamond Dolphins                          daimond dolfinsi
Rizing Zephyr Fukuoka                     raizing fukuoka
Spojnia Stargard                          spoinia
Rodniki Izhevsk                           rodniki iJevski
Uralmash                                  uralmaSi
MBA Moscow                                mba
Temp Sumz Revda                           temp-sumz
BC Zenit B                                zenit-2
Vostok 65                                 vostok-65
Dordrecht                                 dordrexti
Hapoel Beer Sheva                         hapoel beer Seva
BC Novosibirsk                            novosibirski
BC Samara                                 samara
Khimki-Podmoskovie                        ximki-podmoskovie
BC Irkut                                  irkuti
Ural Yekaterinburg                        urali
Balkan Botevgrad                          balkan botevgradi
KK Bosco                                  bosko
Inventa Kursk                             inventa
Academic                                  akademiki
Yambol                                    iamboli
Spartak Pleven                            spartak pleveni
Cherno More Varna                         Cerno more
Academic Plovdiv                          akademik plovdivi
Shanghai Sharks                           Sanxai Sarqsi
BC Rytas                                  ritasi
Cherkaski Mavpy                           Cerkaskie mavpi
URA Basket                                ura basketi
Spartak Moscow                            spartak moskovi
Dynamo Kursk                              dinamo kurski
UB Chartres                               Sartri
Paris Basketball                          parizi basketboli
Gries Oberhoffen                          gris oberhofeni
Guangzhou Long-Lions                      guanCJo long-laionsi
Beroe                                     beroe
Nadezhda                                  nadeJda
Dynamo Novosibirsk                        novosibirski
Basket Zaragoza                           saragosa
Corinthians                               korintiansi
Bayi Rockets                              bai roketsi
Guangdong Southern Tigers                 guanduni
Fujian Sturgeons                          fuiuani
Zhejiang Lions                            CJeczian guangSa
Jilin Northeast Tigers                    jilini
Tianjin Gold Lions                        tianczini
Liaoning Flying Leopards                  liaonini
Shandong Golden Stars                     Sanduni
Nanjing Monkey King                       nanczin tonsi
Qingdao Eagles                            kingdao
Shanxi Brave Dragons                      Sansi CJuniui
Sichuan Blue Whales                       siCuani
Shenzhen Leopards                         SenCJeni
Xinjiang Flying Tigers                    sincziani
Jiangsu Dragons                           cziansu dregonzi
Zhejiang Golden Bulls                     CJeczian CuJu
Beijing Fly Dragons                       beiczin dragonzi
St. Marys Cardinals                       st. maris kardinalsi
Rivier Raiders                            rivier reidersi
Lenoir-Rhyne Bears                        lenuar-rini
Westcliff Warriors                        uestklif uoriorzi
Southeastern Baptist College Chargers     sauTistern baptist koleji
UT Rio Grande Valley Vaqueros             utrgv
Texas A&amp;M Commerce Lions              teqsas a&m
Concordia (IL) Rams                       konkordia (il) ramsi
UC-Irvine Anteaters                       irvini
York College Panthers                     iork kolej panTerzi
SUNY-Canton Kangaroos                     sani-kantoni
Wisconsin Lutheran Warriors               viskonsin liuTeran uoriorzi
Loyola Maryland Greyhounds                loiola merilend
Wisconsin Milwaukee Panthers              viskonsin miluoki panTerzi
LIU Brooklyn Blackbirds                   long-ailend bruklini
UIC Flames                                ilinois Cikago
UNC Wilmington Seahawks                   vilmington sihouksi
UNC Greensboro Spartans                   grinsboro spartansi
Louisiana Monroe Warhawks                 luiziana monro varhoqsi
Loyola Marymount Lions                    loiola merimonti
SIU Edwardsville Cougars                  siu edvardsvili
Texas Arlington Mavericks                 teqsas arlingtoni
Texas Tyler Patriots                      teqsas tailer patriotsi
Maryland Eastern Shore Hawks              istern Sori
Tennessee Martin Skyhawks                 ten. martini
Loyola Chicago Ramblers                   loiola Cikago
Texas Permian Basin Falcons               teqsas permian beisin felkonsi
Alaska Anchorage Seawolves                aliaska anqorij sivulvzi
Arkansas Pine Bluff Golden Lions          ark pain blafi
UC Irvine Anteaters                       irvini
Wisconsin Green Bay Phoenix               viskonzin grin bei
DeSales                                   deseilzi
Louisiana Lafayette Ragin' Cajuns         la lafaete
Southwestern Moundbuilders                sauTvestern maundbildersi
Texas State San Marcos Bobcats            teqsas sTeiTi
Simpson University Red Hawks              simpson iuniversiti
Humboldt State Lumberjacks                humboldt sTeiT lumberiaqsi
OK Savings Bank                           ok Suti
Texas San Antonio Roadrunners             teqsas san antonio roadranersi
Clarion University                        klarion iuniversiti
Huntingdon                                hantingdoni
SUNY Canton Kangaroos                     sani kantoni
Maine Fort Kent Bengals                   mein fort kent bengalsi
UNC Asheville Bulldogs                    eSvili
Arkansas Little Rock Trojans              arkanzas liTl rok troiansi
Illinois Fighting Illini                  ilinois faiTingi
Nevezis Kedainiai                         neveJis kedainiai
Misericordia                              mizerikordia
Welch College Flames                      uelC kolej fleimsi
Johnson and Wales (FL) Wildcats           jonson and uels (fl) uaildqeTsi
Elms College Blazers                      elms kolej bleizersi
Regent University                         regent iuniversiti
SUNY Cortland Red Dragons                 sani kortlend red dragonsi
Cal State Stanislaus Warriors             kal sTeiT stanislaus uoriorzi
Mount Aloysius                            maunT aloiziusi
Birmingham Southern Panthers              birmingem sauTern panTerzi
Dominican University Stars                dominikan iuniversiti sTarsi
La Grange Panthers                        la granJ panTerzi
Noliko Maaseik                            noliko maaseiki
Lindemans Aalst                           lindeman alsti
NYIT Bears                                niit birsi
Johnson and Wales (NC) Wildcats           jonson and uels (ns) uaildqeTsi
Loyola New Orleans Wolf Pack              loiola niu orleans vulf paki
SUNY Oneonta Red Dragons                  sani oneonta red dragonsi
St. Elizabeth Eagles                      st. elizabet iglsi
Massachusetts Boston Beacons              masaCusets bostoni
Roeselare                                 ruselare
Stockton Ospreys                          stoqton ospreisi
North Dakota Fighting Hawks               norT dakota faiTing houqsi
Green Bay Phoenix                         grin bei feniqsi
Lindenwood Lions                          lindvud laionsi
St. Joseph's Bears                        st. jozef's birsi
Penn State Nittany Lions                  pen sTeiT nitani laionsi
Glenville St.                             glenvil st.
Missouri Rolla Miners                     misuri rola
Western Colorado Mountaineers             vestern kolorado maunTeinirsi
Montana Western Bulldogs                  montana vestern buldogsi
Chillicothe                               Cilikoti
Chile                                     Cile
U.S. Virgin Islands                       amerikis virjiniis kunZ.
North Florida Ospreys                     norT florida
Boston University Terries                 boston iuniversiti
Detroit Mercy Titans                      detroit mersi titansi
Lipscomb Bisons                           lipskombi
Grambling State Tigers                    gambling sTeiTi
Florida A&amp;M Rattlers                  florida a&m
NC State Wolfpack                         Cr. karolina st.
Purdue Fort Wayne Mastodons               ipfv
NC Tar Heels                              norT karolina
San Diego Toreros                         san diego
Southern Miss Golden Eagles               souTern misi
Rust College Bearcats                     rast kolej bearqeTsi
UC Santa Barbara Gauchos                  santa barbara
East Tennessee State Buccaneers           isT ten. sTeiTi bukanersi
St. Francis Brooklyn Terriers             st. frensis bruklin teriersi
Rutgers Scarlet Knights                   ratgers skarlet naiTsi
Cal State Northridge Matadors             qol sTeiT norTriji
NJIT Highlanders                          nJit
Penn State Wilkes-Barre                   pen sTeiT uilks-beri
Cal State San Marcos Cougars              qol sTeiT san markos kugarsi
Central Washington Wildcats               sentral vaSington uaildqeTsi
Middle Georgia State Knights              midl jorjia sTeiT naiTsi
Concordia-Austin Tornados                 konkordia-austin tornadosi
Caltech Beavers                           kalteC biversi
Hawaii Rainbow Warriors                   havai reinbou uoriorzi
Western State Colorado Mountaineers       vestern sTeiT kolorado maunTeinirsi
Hiwassee College Tigers                   hivasi kolej Taigersi
Correcaminos                              korekaminosi
Soles de Mexicali                         solesi
Huracanes de Tampico                      urakanes tampiko
Angeles de Puebla                         anxeles puebla
Abejas de Leon                            abexas leoni
Laguneros de La Comarca                   laguneros toreoni
Lenadores de Durango                      lenadores durango
Capitanes de Ciudad                       kapitanesi
Mineros de Zacatecas                      mineros sakatekasi
Panteras de Aguascalientes                panteras aguaskalientesi
Santos de San Luis                        santos san-luisi
Aguacateros de Michoacan                  aguakaterosi
